img.idx,img.anno_task_id,img.timestamp,img.timestamp_lock,img.state,img.sim_class,img.frame_n,img.video_path,img.img_path,img.result_id,img.iteration,img.user_id,img.anno_time,img.lbl.idx,img.lbl.name,img.lbl.external_id,img.annotator,img.is_junk,anno.idx,anno.anno_task_id,anno.timestamp,anno.timestamp_lock,anno.state,anno.track_id,anno.dtype,anno.sim_class,anno.iteration,anno.user_id,anno.img_anno_id,anno.annotator,anno.confidence,anno.anno_time,anno.lbl.idx,anno.lbl.name,anno.lbl.external_id,anno.data
10,5,2020-12-28 18:48:36.912690,2020-12-28 18:48:36.540991,4,1,,,data/media/fish_test/GP010008_CUTTED_2_001070.jpg,8,0,1,20.2006,[],[],[],LOST Admin,,69,5,2020-12-28 18:47:49.995544,2020-12-28 18:47:48.702664,4,,point,,0,1,10,LOST Admin,,0.106115,[36],"[""fish""]","[""""]","{""x"": 0.7826656521640166, ""y"": 0.33095328895583437}"
10,5,2020-12-28 18:48:36.912690,2020-12-28 18:48:36.540991,4,1,,,data/media/fish_test/GP010008_CUTTED_2_001070.jpg,8,0,1,20.2006,[],[],[],LOST Admin,,70,5,2020-12-28 18:47:49.995544,2020-12-28 18:47:48.702664,4,,point,,0,1,10,LOST Admin,,0.086895,[36],"[""fish""]","[""""]","{""x"": 0.9819778831210041, ""y"": 0.5784627573943281}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,71,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.0963,[36],"[""fish""]","[""""]","{""x"": 0.2401673640167364, ""y"": 0.8778707577870758}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,72,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.08889,[36],"[""fish""]","[""""]","{""x"": 0.1899581589958159, ""y"": 0.8153881915388191}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,73,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.09002,[36],"[""fish""]","[""""]","{""x"": 0.027615062761506277, ""y"": 0.9775453277545327}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,74,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.09393,[36],"[""fish""]","[""""]","{""x"": 0.06443514644351464, ""y"": 0.6279404927940493}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,75,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.09703,[36],"[""fish""]","[""""]","{""x"": 0.10125523012552301, ""y"": 0.5624825662482567}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,76,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.11605,[36],"[""fish""]","[""""]","{""x"": 0.05355648535564853, ""y"": 0.45536959553695955}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,77,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.11941,[36],"[""fish""]","[""""]","{""x"": 0.14728033472803348, ""y"": 0.5267782426778242}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,78,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.114825,[36],"[""fish""]","[""""]","{""x"": 0.16150627615062763, ""y"": 0.4509065550906555}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,79,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.08933,[36],"[""fish""]","[""""]","{""x"": 0.2769874476987448, ""y"": 0.3095769409576941}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,80,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.098915,[36],"[""fish""]","[""""]","{""x"": 0.3907949790794979, ""y"": 0.38544862854486284}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,81,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.08163,[36],"[""fish""]","[""""]","{""x"": 0.3832635983263598, ""y"": 0.47470943747094374}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,82,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.10183,[36],"[""fish""]","[""""]","{""x"": 0.396652719665272, ""y"": 0.5490934449093445}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,83,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.10641,[36],"[""fish""]","[""""]","{""x"": 0.24602510460251045, ""y"": 0.5431427243142725}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,84,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.10872,[36],"[""fish""]","[""""]","{""x"": 0.28535564853556483, ""y"": 0.5803347280334729}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,85,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.106115,[36],"[""fish""]","[""""]","{""x"": 0.28535564853556483, ""y"": 0.6145513714551372}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,86,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.09822,[36],"[""fish""]","[""""]","{""x"": 0.2535564853556485, ""y"": 0.7380288238028824}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,87,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.10273,[36],"[""fish""]","[""""]","{""x"": 0.2828451882845188, ""y"": 0.7618317061831706}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,88,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.08454,[36],"[""fish""]","[""""]","{""x"": 0.3682008368200837, ""y"": 0.6710832171083218}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,89,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.102505,[36],"[""fish""]","[""""]","{""x"": 0.3305439330543933, ""y"": 0.6234774523477452}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,90,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.117375,[36],"[""fish""]","[""""]","{""x"": 0.3857740585774059, ""y"": 0.5892608089260809}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,91,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.085375,[36],"[""fish""]","[""""]","{""x"": 0.43598326359832634, ""y"": 0.602649930264993}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,92,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.1046,[36],"[""fish""]","[""""]","{""x"": 0.40418410041841, ""y"": 0.7692701069270107}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,93,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.088615,[36],"[""fish""]","[""""]","{""x"": 0.5397489539748954, ""y"": 0.6725708972570897}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,94,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.124775,[36],"[""fish""]","[""""]","{""x"": 0.48284518828451883, ""y"": 0.6413296141329614}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,95,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.090315,[36],"[""fish""]","[""""]","{""x"": 0.630559330543933, ""y"": 0.6740799999999998}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,96,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.118565,[36],"[""fish""]","[""""]","{""x"": 0.6506430125523012, ""y"": 0.7145449000464899}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,97,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.07851,[36],"[""fish""]","[""""]","{""x"": 0.7691367364016735, ""y"": 0.6026713528591351}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,98,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.109025,[36],"[""fish""]","[""""]","{""x"": 0.7169191631799163, ""y"": 0.5574458763365875}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,99,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.074415,[36],"[""fish""]","[""""]","{""x"": 0.6888020083682007, ""y"": 0.6014812087401207}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,100,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.098525,[36],"[""fish""]","[""""]","{""x"": 0.6660405020920502, ""y"": 0.6133826499302648}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,101,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.109,[36],"[""fish""]","[""""]","{""x"": 0.7236137238493724, ""y"": 0.6026713528591351}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,102,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.10068,[36],"[""fish""]","[""""]","{""x"": 0.5756639330543933, ""y"": 0.6026713528591351}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,103,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.12244,[36],"[""fish""]","[""""]","{""x"": 0.5415216736401673, ""y"": 0.5372134263133425}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,104,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.11814,[36],"[""fish""]","[""""]","{""x"": 0.5727115139748952, ""y"": 0.8011930284332865}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,105,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.096915,[36],"[""fish""]","[""""]","{""x"": 0.5646202858577404, ""y"": 0.7440600171827056}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,106,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.082935,[36],"[""fish""]","[""""]","{""x"": 0.7100799999999999, ""y"": 0.3563710274291027}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,107,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.08174,[36],"[""fish""]","[""""]","{""x"": 0.7080234309623431, ""y"": 0.2826392189679218}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,108,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.118405,[36],"[""fish""]","[""""]","{""x"": 0.5753747280334728, ""y"": 0.21865707112970706}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,109,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.10086,[36],"[""fish""]","[""""]","{""x"": 0.8233168227615061, ""y"": 0.35515382419339836}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,110,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.12646,[36],"[""fish""]","[""""]","{""x"": 0.9581589958158996, ""y"": 0.5446304044630405}"
11,5,2020-12-28 18:48:38.998610,2020-12-28 18:48:37.776612,4,1,,,data/media/fish_test/GO024498_CUTTED_1_000125.jpg,8,0,1,75.9053,[],[],[],LOST Admin,,111,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,,point,,0,1,11,LOST Admin,,0.940795,[36],"[""fish""]","[""""]","{""x"": 0.9899581589958159, ""y"": 0.7588563458856346}"
12,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,1,,,data/media/fish_test/GP010008_CUTTED_2_001085.jpg,8,0,1,27.3111,[],[],[],LOST Admin,,112,5,2020-12-28 18:47:43.211536,2020-12-28 18:47:38.829113,4,,point,,0,1,12,LOST Admin,,0.111295,[36],"[""fish""]","[""""]","{""x"": 0.7990434811715481, ""y"": 0.282122220362622}"
12,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,1,,,data/media/fish_test/GP010008_CUTTED_2_001085.jpg,8,0,1,27.3111,[],[],[],LOST Admin,,113,5,2020-12-28 18:47:43.211536,2020-12-28 18:47:38.829113,4,,point,,0,1,12,LOST Admin,,0.10995,[36],"[""fish""]","[""""]","{""x"": 0.7957953595983261, ""y"": 0.6898979369893072}"
12,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,1,,,data/media/fish_test/GP010008_CUTTED_2_001085.jpg,8,0,1,27.3111,[],[],[],LOST Admin,,114,5,2020-12-28 18:47:43.211536,2020-12-28 18:47:38.829113,4,,point,,0,1,12,LOST Admin,,0.083605,[36],"[""fish""]","[""""]","{""x"": 0.7955081293121337, ""y"": 0.49330648094467683}"
12,5,2020-12-28 18:48:41.623934,2020-12-28 18:48:41.293029,4,1,,,data/media/fish_test/GP010008_CUTTED_2_001085.jpg,8,0,1,27.3111,[],[],[],LOST Admin,,115,5,2020-12-28 18:47:43.211536,2020-12-28 18:47:38.829113,4,,point,,0,1,12,LOST Admin,,0.11346,[36],"[""fish""]","[""""]","{""x"": 0.9358553250640333, ""y"": 0.6463591303662147}"
13,5,2020-12-28 18:48:44.528148,2020-12-28 18:48:43.322203,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000755.jpg,8,0,1,450.618,[],[],[],LOST Admin,,116,5,2020-12-28 18:48:44.528148,2020-12-28 18:48:43.322203,4,,point,,0,1,13,LOST Admin,,0.094975,[36],"[""fish""]","[""""]","{""x"": 0.3657010878661088, ""y"": 0.6371307856810785}"
13,5,2020-12-28 18:48:44.528148,2020-12-28 18:48:43.322203,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000755.jpg,8,0,1,450.618,[],[],[],LOST Admin,,117,5,2020-12-28 18:48:44.528148,2020-12-28 18:48:43.322203,4,,point,,0,1,13,LOST Admin,,0.101905,[36],"[""fish""]","[""""]","{""x"": 0.33553807531380747, ""y"": 0.6541926917712692}"
13,5,2020-12-28 18:48:44.528148,2020-12-28 18:48:43.322203,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000755.jpg,8,0,1,450.618,[],[],[],LOST Admin,,118,5,2020-12-28 18:48:44.528148,2020-12-28 18:48:43.322203,4,,point,,0,1,13,LOST Admin,,0.09875,[36],"[""fish""]","[""""]","{""x"": 0.1598326359832636, ""y"": 0.6160390516039052}"
13,5,2020-12-28 18:48:44.528148,2020-12-28 18:48:43.322203,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000755.jpg,8,0,1,450.618,[],[],[],LOST Admin,,119,5,2020-12-28 18:48:44.528148,2020-12-28 18:48:43.322203,4,,point,,0,1,13,LOST Admin,,0.11873,[36],"[""fish""]","[""""]","{""x"": 0.1389121338912134, ""y"": 0.699349139934914}"
13,5,2020-12-28 18:48:44.528148,2020-12-28 18:48:43.322203,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000755.jpg,8,0,1,450.618,[],[],[],LOST Admin,,120,5,2020-12-28 18:48:44.528148,2020-12-28 18:48:43.322203,4,,point,,0,1,13,LOST Admin,,0.12253,[36],"[""fish""]","[""""]","{""x"": 0.04060001687029289, ""y"": 0.7189172648405393}"
13,5,2020-12-28 18:48:44.528148,2020-12-28 18:48:43.322203,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000755.jpg,8,0,1,450.618,[],[],[],LOST Admin,,121,5,2020-12-28 18:48:44.528148,2020-12-28 18:48:43.322203,4,,point,,0,1,13,LOST Admin,,0.10269,[36],"[""fish""]","[""""]","{""x"": 0.6965810150292886, ""y"": 0.4223276034142258}"
13,5,2020-12-28 18:48:44.528148,2020-12-28 18:48:43.322203,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000755.jpg,8,0,1,450.618,[],[],[],LOST Admin,,122,5,2020-12-28 18:48:44.528148,2020-12-28 18:48:43.322203,4,,point,,0,1,13,LOST Admin,,0.11542,[36],"[""fish""]","[""""]","{""x"": 0.7342069053054392, ""y"": 0.3996147940269641}"
13,5,2020-12-28 18:48:44.528148,2020-12-28 18:48:43.322203,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000755.jpg,8,0,1,450.618,[],[],[],LOST Admin,,123,5,2020-12-28 18:48:44.528148,2020-12-28 18:48:43.322203,4,,point,,0,1,13,LOST Admin,,0.11491,[36],"[""fish""]","[""""]","{""x"": 0.5897124418410041, ""y"": 0.3677032940957693}"
14,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,1,,,data/media/fish_test/GP010015_CUTTED_000222.jpg,8,0,1,244.63,[],[],[],LOST Admin,,124,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,,point,,0,1,14,LOST Admin,,0.11369,[36],"[""fish""]","[""""]","{""x"": 0.5880567479674795, ""y"": 0.4392086720867208}"
14,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,1,,,data/media/fish_test/GP010015_CUTTED_000222.jpg,8,0,1,244.63,[],[],[],LOST Admin,,125,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,,point,,0,1,14,LOST Admin,,0.09418,[36],"[""fish""]","[""""]","{""x"": 0.6973813008130081, ""y"": 0.2707186991869918}"
14,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,1,,,data/media/fish_test/GP010015_CUTTED_000222.jpg,8,0,1,244.63,[],[],[],LOST Admin,,126,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,,point,,0,1,14,LOST Admin,,0.114335,[36],"[""fish""]","[""""]","{""x"": 0.6214554471544715, ""y"": 0.2800429268292683}"
14,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,1,,,data/media/fish_test/GP010015_CUTTED_000222.jpg,8,0,1,244.63,[],[],[],LOST Admin,,127,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,,point,,0,1,14,LOST Admin,,0.110325,[36],"[""fish""]","[""""]","{""x"": 0.3161312845528455, ""y"": 0.2679910677506775}"
14,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,1,,,data/media/fish_test/GP010015_CUTTED_000222.jpg,8,0,1,244.63,[],[],[],LOST Admin,,128,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,,point,,0,1,14,LOST Admin,,0.094965,[36],"[""fish""]","[""""]","{""x"": 0.3712340987317073, ""y"": 0.1425435466233062}"
14,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,1,,,data/media/fish_test/GP010015_CUTTED_000222.jpg,8,0,1,244.63,[],[],[],LOST Admin,,129,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,,point,,0,1,14,LOST Admin,,0.11883,[36],"[""fish""]","[""""]","{""x"": 0.3290871560096259, ""y"": 0.13112121361760437}"
14,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,1,,,data/media/fish_test/GP010015_CUTTED_000222.jpg,8,0,1,244.63,[],[],[],LOST Admin,,130,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,,point,,0,1,14,LOST Admin,,0.127025,[36],"[""fish""]","[""""]","{""x"": 0.2399192367224714, ""y"": 0.1786408592692033}"
14,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,1,,,data/media/fish_test/GP010015_CUTTED_000222.jpg,8,0,1,244.63,[],[],[],LOST Admin,,131,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,,point,,0,1,14,LOST Admin,,0.102995,[36],"[""fish""]","[""""]","{""x"": 0.18928125321157702, ""y"": 0.2544023933960326}"
14,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,1,,,data/media/fish_test/GP010015_CUTTED_000222.jpg,8,0,1,244.63,[],[],[],LOST Admin,,132,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,,point,,0,1,14,LOST Admin,,0.121245,[36],"[""fish""]","[""""]","{""x"": 0.1789148433253982, ""y"": 0.28604722357489437}"
14,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,1,,,data/media/fish_test/GP010015_CUTTED_000222.jpg,8,0,1,244.63,[],[],[],LOST Admin,,133,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,,point,,0,1,14,LOST Admin,,0.112305,[36],"[""fish""]","[""""]","{""x"": 0.38654691605853647, ""y"": 0.45174253545799464}"
14,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,1,,,data/media/fish_test/GP010015_CUTTED_000222.jpg,8,0,1,244.63,[],[],[],LOST Admin,,134,5,2020-12-28 18:48:45.877037,2020-12-28 18:48:45.120492,4,,point,,0,1,14,LOST Admin,,0.12759,[36],"[""fish""]","[""""]","{""x"": 0.8586869008130079, ""y"": 0.8624746840108398}"
